Ortholog Group 	 Organism 	 Core/Peripheral 	 full_id
OG6_100231 	 Globisporangium ultimum DAOM BR144 (old build 2016-03-02) 	 Core 	 pult-old|PYU1_G007351
OG6_100231 	 Globisporangium ultimum DAOM BR144 	 Peripheral 	 pult|PYU1_G007351
OG6_100231 	 Oryza sativa subsp. japonica (Rice) 	 Core 	 osat|Q33B71
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0018400
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0322900
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0708600
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_0007800
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0012500
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0014700
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0022100
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0023200
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_0031300
OG6_100231 	 Plasmodium ovale wallikeri strain PowCR01 	 Peripheral 	 powp|POWCR01_000135500
OG6_100231 	 Plasmodium ovale wallikeri strain PowCR01 	 Peripheral 	 powp|POWCR01_050005400
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_0936500
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_0019600
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_0935500
OG6_100231 	 Chara braunii (Braun's stonewort) 	 Core 	 cbra|A0A388M6A3
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_1401000
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_0709100
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_1402000
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_0709000
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_070013600
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_070013900
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_070015100
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_070014600
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_0709700
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_0709700
OG6_100231 	 Plasmodium falciparum GA01 	 Peripheral 	 pfga|PfGA01_070013100
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_070014900
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_070014800
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_070013700
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_070013300
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_070013700
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_070013000
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_070014100
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_070014600
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_070014200
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_070013600
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000194000
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_070014500
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_070014700
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0024700
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0708500
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_0022400
OG6_100231 	 Plasmodium ovale curtisi GH01 	 Peripheral 	 pova|PocGH01_01017700
OG6_100231 	 Plasmodium ovale wallikeri strain PowCR01 	 Peripheral 	 powp|POWCR01_010012600
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_0709400
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_1401100
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_1400800
OG6_100231 	 Cyphellophora europaea CBS 101466 	 Peripheral 	 ceur|HMPREF1541_07911
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF001723
OG6_100231 	 Plasmodium ovale curtisi GH01 	 Peripheral 	 pova|PocGH01_00027100
OG6_100231 	 Plasmodium ovale curtisi GH01 	 Peripheral 	 pova|PocGH01_00211300
OG6_100231 	 Plasmodium ovale wallikeri strain PowCR01 	 Peripheral 	 powp|POWCR01_000041100
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_0708100
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_0707900
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF003893
OG6_100231 	 Monocercomonoides exilis PA203 	 Peripheral 	 mexi|MONOS_7117
OG6_100231 	 Plasmodium brasilianum strain Bolivian I 	 Peripheral 	 pbbi|MKS88_001549
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G009966
OG6_100231 	 Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens) 	 Core 	 ppat|A0A2K1K3M2
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0C962
OG6_100231 	 Canis lupus familiaris isolate SID07034 	 Peripheral 	 clup|ENSCAFG00845017684
OG6_100231 	 Plasmodium brasilianum strain Bolivian I 	 Peripheral 	 pbbi|MKS88_000473
OG6_100231 	 Plasmodium cynomolgi strain B 	 Peripheral 	 pcyn|PCYB_104230
OG6_100231 	 Phytophthora infestans T30-4 	 Peripheral 	 pinf|PITG_17325
OG6_100231 	 Plasmodium malariae UG01 	 Peripheral 	 pmal|PmUG01_01021500
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0602460
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_1476000
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_1475000
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_0025500
OG6_100231 	 Globisporangium ultimum DAOM BR144 (old build 2016-03-02) 	 Core 	 pult-old|PYU1_G014467
OG6_100231 	 Globisporangium ultimum DAOM BR144 	 Peripheral 	 pult|PYU1_G014467
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF003739
OG6_100231 	 Klebsormidium nitens (Green alga) (Ulothrix nitens) 	 Core 	 knit|A0A1Y1I8A5
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00002190
OG6_100231 	 Globisporangium iwayamae DAOM BR242034 	 Peripheral 	 piwa|PIW_G005305
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_005860
OG6_100231 	 Kwoniella dejecticola CBS 10117 	 Peripheral 	 kdej|I303_04425
OG6_100231 	 Plasmodium cynomolgi strain B 	 Peripheral 	 pcyn|PCYB_002250
OG6_100231 	 Puccinia sorghi strain RO10H11247 	 Peripheral 	 psor|VP01_620g7
OG6_100231 	 Spizellomyces punctatus DAOM BR117 	 Peripheral 	 spun|SPPG_05003
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_011670
OG6_100231 	 Aphanomyces invadans NJM9701 	 Peripheral 	 ainv|H310_02480
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF004217
OG6_100231 	 Kwoniella mangroviensis CBS 8507 	 Peripheral 	 kman|I203_06386
OG6_100231 	 Phytopythium vexans DAOM BR484 	 Peripheral 	 pvex|PVE_G010753
OG6_100231 	 Plasmodium vivax Sal-1 	 Peripheral 	 pviv|PVX_096960
OG6_100231 	 Plasmodium vivax-like Pvl01 	 Peripheral 	 pvlk|PVL_000041700
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_0060200
OG6_100231 	 Saccharomycodes ludwigii UTAD17 	 Peripheral 	 slud|SCODWIG_00811
OG6_100231 	 Aphanomyces astaci strain APO3 (old build 2014-01-14) 	 Core 	 aast-old|H257_13411
OG6_100231 	 Aphanomyces astaci strain APO3 	 Peripheral 	 aast|H257_13411
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF000249
OG6_100231 	 Haemaphysalis longicornis HaeL-2018 	 Peripheral 	 hlon|HLOH_051003
OG6_100231 	 Hepatocystis sp. ex Piliocolobus tephrosceles 2019 	 Peripheral 	 hpil|HEP_00224200
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0040100
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_100043800
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_100043900
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_100043000
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_100042600
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_1038900
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_1038900
OG6_100231 	 Plasmodium falciparum GA01 	 Peripheral 	 pfga|PfGA01_100043900
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_100043500
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_100044100
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_100043000
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_100043900
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_100043100
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_100044000
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_000054100
OG6_100231 	 Plasmodium falciparum NF135.C10 	 Peripheral 	 pfnc|PfNF135_100043700
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_100043500
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_100043300
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_100043200
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000324000
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_100044100
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_100043800
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0030800
OG6_100231 	 Plasmodium gallinaceum 8A 	 Peripheral 	 pgal|PGAL8A_00049900
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_1038900
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_1037900
OG6_100231 	 Thalassiosira pseudonana (Marine diatom) (Cyclotella nana) 	 Core 	 tpse|B8C9K8
OG6_100231 	 Kwoniella bestiolae CBS 10118 	 Peripheral 	 kbes|I302_05103
OG6_100231 	 Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709) (Picoplanktonic green alga) 	 Core 	 mcom|C1E6Z5
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_1476700
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_090041900
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_090042500
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_090042300
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_0937200
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_0937200
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_000010600
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_090042400
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_000011200
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_090041600
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_090042000
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_090042500
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_090041500
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_090042400
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000285400
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_000005000
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_000008300
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_1476800
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G006281
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_0936300
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_0019400
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_0935300
OG6_100231 	 Phytopythium vexans DAOM BR484 	 Peripheral 	 pvex|PVE_G009843
OG6_100231 	 Malassezia globosa CBS 7966 	 Peripheral 	 mglo|MGL_3430
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0018000
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0012100
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_0937200
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G003291
OG6_100231 	 Plasmodium relictum SGS1-like 	 Peripheral 	 prel|PRELSG_0107800
OG6_100231 	 Aphanomyces euteiches MF1 	 Peripheral 	 aeut|AeMF1_005521
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_0008100
OG6_100231 	 Phytophthora cinnamomi GKB4 	 Peripheral 	 pcgk|IUM83_08274
OG6_100231 	 Phytophthora cinnamomi GKB4 	 Peripheral 	 pcgk|IUM83_11110
OG6_100231 	 Phytophthora cinnamomi var. cinnamomi CBS 144.22 	 Peripheral 	 pcin|PHYCI_116688
OG6_100231 	 Phytophthora cinnamomi var. cinnamomi CBS 144.22 	 Peripheral 	 pcin|PHYCI_77640
OG6_100231 	 Phytophthora ramorum strain Pr102 (old build 1.1) 	 Core 	 pram-old|PSURA_79508
OG6_100231 	 Phytophthora ramorum strain Pr102 	 Peripheral 	 pram|PSURA_79508
OG6_100231 	 Phytophthora sojae strain P6497 	 Peripheral 	 psoj|PHYSODRAFT_338783
OG6_100231 	 Globisporangium ultimum DAOM BR144 (old build 2016-03-02) 	 Core 	 pult-old|PYU1_G007358
OG6_100231 	 Globisporangium ultimum DAOM BR144 	 Peripheral 	 pult|PYU1_G007358
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_054260
OG6_100231 	 Zea mays (Maize) 	 Core 	 zmay|B4FK75
OG6_100231 	 Aphanomyces euteiches MF1 	 Peripheral 	 aeut|AeMF1_005522
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF002727
OG6_100231 	 Phytophthora capsici LT1534 	 Peripheral 	 pclt|DVH05_009599
OG6_100231 	 Phytophthora palmivora var. palmivora strain sbr112.9 	 Peripheral 	 ppal|PHPALM_6218
OG6_100231 	 Phytophthora ramorum strain Pr102 (old build 1.1) 	 Core 	 pram-old|PSURA_80036
OG6_100231 	 Phytophthora ramorum strain Pr102 	 Peripheral 	 pram|PSURA_80036
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_053880
OG6_100231 	 Gaeumannomyces tritici R3-111a-1 	 Peripheral 	 gtri|GGTG_07951
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_140081700
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_140080800
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_140081600
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_140082900
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_1476700
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_1476700
OG6_100231 	 Plasmodium falciparum GA01 	 Peripheral 	 pfga|PfGA01_140081800
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_140082400
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_140081700
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_140081900
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_140081100
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_140081900
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_140082100
OG6_100231 	 Plasmodium falciparum NF135.C10 	 Peripheral 	 pfnc|PfNF135_140080500
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_140080100
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_140079300
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_140079700
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000550200
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_140083600
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_140081800
OG6_100231 	 Phytophthora parasitica INRA-310 	 Peripheral 	 ppar|PPTG_19527
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_1477200
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_1476500
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_1475700
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_017690
OG6_100231 	 Tetrahymena thermophila (strain SB210) 	 Core 	 tetr|Q24HY4
OG6_100231 	 Toxoplasma gondii RUB 	 Peripheral 	 tgru|TGRUB_306330
OG6_100231 	 Albugo candida 2VRR 	 Peripheral 	 acan|evm.TU.AC2VRR_s00226g22
OG6_100231 	 Bremia lactucae strain SF5 	 Peripheral 	 blac|CCR75_002553
OG6_100231 	 Claviceps purpurea 20.1 	 Peripheral 	 cpur|CPUR_07938
OG6_100231 	 Chlamydomonas reinhardtii (Chlamydomonas smithii) 	 Core 	 crei|A0A2K3CQ50
OG6_100231 	 Chromera velia CCMP2878 	 Peripheral 	 cvel|Cvel_20977
OG6_100231 	 Macaca mulatta isolate AG07107 	 Peripheral 	 mmua|ENSMMUG00000000168
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_1476600
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_1475700
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_1475900
OG6_100231 	 Aphanomyces invadans NJM9701 	 Peripheral 	 ainv|H310_01316
OG6_100231 	 Plasmodium cynomolgi strain B 	 Peripheral 	 pcyn|PCYB_011690
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_1472900
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_1476700
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G007341
OG6_100231 	 Rhizophagus irregularis DAOM 181602=DAOM 197198 (old build 2018-01-30) 	 Core 	 rhiz-old|GLOIN_2v1605177
OG6_100231 	 Rhizophagus irregularis DAOM 181602=DAOM 197198 	 Peripheral 	 rhiz|GLOIN_2v1605177
OG6_100231 	 Rhizophagus irregularis C2 	 Peripheral 	 rirc|FUN_002018
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_028170
OG6_100231 	 Volvox carteri f. nagariensis 	 Peripheral 	 vcar|D8U5R0
OG6_100231 	 Pythium arrhenomanes ATCC 12531 	 Peripheral 	 parr|PAR_G004862
OG6_100231 	 Trypanosoma melophagium St. Kilda 	 Peripheral 	 tmki|LSM04_009338
OG6_100231 	 Acanthamoeba castellanii str. Neff (old build 2015-03-19) 	 Core 	 acas-old|ACA1_183500
OG6_100231 	 Acanthamoeba castellanii str. Neff 	 Peripheral 	 acas|ACA1_183500
OG6_100231 	 Auxenochlorella protothecoides (Green microalga) (Chlorella protothecoides) 	 Core 	 apro|A0A087SBP4
OG6_100231 	 Exophiala oligosperma strain CBS 72588 	 Peripheral 	 eoli|PV06_00769
OG6_100231 	 Pythium aphanidermatum DAOM BR444 	 Peripheral 	 paph|PAG1_G010841
OG6_100231 	 Pythium insidiosum Pi-s 	 Peripheral 	 pins|PINS_001384
OG6_100231 	 Aphanomyces euteiches MF1 	 Peripheral 	 aeut|AeMF1_009364
OG6_100231 	 Chara braunii (Braun's stonewort) 	 Core 	 cbra|A0A388JN84
OG6_100231 	 Phytophthora capsici LT1534 	 Peripheral 	 pclt|DVH05_020162
OG6_100231 	 Globisporangium ultimum DAOM BR144 (old build 2016-03-02) 	 Core 	 pult-old|PYU1_G002136
OG6_100231 	 Globisporangium ultimum DAOM BR144 	 Peripheral 	 pult|PYU1_G002136
OG6_100231 	 Talaromyces marneffei ATCC 18224 	 Peripheral 	 tmar|PMAA_040070
OG6_100231 	 Albugo laibachii Nc14 	 Peripheral 	 alai|ALNC14_069150
OG6_100231 	 Albugo laibachii Nc14 	 Peripheral 	 alai|ALNC14_098660
OG6_100231 	 Pseudogymnoascus destructans 20631-21 	 Peripheral 	 pdes|GMDG_07433
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0402130
OG6_100231 	 Talaromyces stipitatus ATCC 10500 	 Peripheral 	 tsti|TSTA_078650
OG6_100231 	 Equus caballus (Horse) 	 Peripheral 	 ecab|F7CPX3
OG6_100231 	 Malassezia pachydermatis CBS 1879 	 Peripheral 	 mpac|Malapachy_1946
OG6_100231 	 Malassezia sympodialis ATCC 42132 	 Peripheral 	 msym|MSYG_3252
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G007906
OG6_100231 	 Ricinus communis (Castor bean) 	 Peripheral 	 rcom|B9S5F4
OG6_100231 	 Acanthamoeba castellanii str. Neff (old build 2015-03-19) 	 Core 	 acas-old|ACA1_129510
OG6_100231 	 Acanthamoeba castellanii str. Neff 	 Peripheral 	 acas|ACA1_129510
OG6_100231 	 Aphanomyces invadans NJM9701 	 Peripheral 	 ainv|H310_04128
OG6_100231 	 Malassezia restricta CBS 7877 	 Peripheral 	 mrec|DNF11_1424
OG6_100231 	 Malassezia restricta KCTC 27527 	 Peripheral 	 mres|MRET_0923
OG6_100231 	 Pythium aphanidermatum DAOM BR444 	 Peripheral 	 paph|PAG1_G011501
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G011886
OG6_100231 	 Saprolegnia diclina VS20 	 Peripheral 	 sdic|SDRG_04335
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_040310
OG6_100231 	 Kwoniella heveanensis CBS 569 	 Peripheral 	 khev|I317_05800
OG6_100231 	 Oryzias latipes (Japanese rice fish) (Japanese killifish) 	 Core 	 olat|A0A3B3HSD5
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_0709700
OG6_100231 	 Sporothrix brasiliensis 5110 	 Peripheral 	 sbra|SPBR_06034
OG6_100231 	 Sporothrix schenckii 1099-18 	 Peripheral 	 ssch|SPSK_04402
OG6_100231 	 Takifugu rubripes (Japanese pufferfish) (Fugu rubripes) 	 Core 	 trub|H2TH79
OG6_100231 	 Cryptococcus neoformans var. neoformans B-3501A 	 Peripheral 	 cnep|CNBA6090
OG6_100231 	 Pythium arrhenomanes ATCC 12531 	 Peripheral 	 parr|PAR_G011217
OG6_100231 	 Saprolegnia diclina VS20 	 Peripheral 	 sdic|SDRG_07798
OG6_100231 	 Saprolegnia parasitica CBS 223.65 	 Peripheral 	 spar|SPRG_01461
OG6_100231 	 Cryptococcus depauperatus CBS 7855 	 Peripheral 	 cdcb|L204_03739
OG6_100231 	 Mastigamoeba balamuthi ATCC 30984 	 Peripheral 	 mbal|MBAL_014697
OG6_100231 	 Malassezia globosa CBS 7966 	 Peripheral 	 mglo|MGL_3513
OG6_100231 	 Pythium insidiosum Pi-s 	 Peripheral 	 pins|PINS_005536
OG6_100231 	 Tetrahymena thermophila (strain SB210) 	 Core 	 tetr|Q23AW9
OG6_100231 	 Cryptococcus cf. gattii MF34 	 Peripheral 	 ccfg|D1P53_002741
OG6_100231 	 Cryptococcus gattii VGII R265 	 Peripheral 	 cdeu|CNBG_1281
OG6_100231 	 Cryptococcus neoformans var. grubii KN99 	 Peripheral 	 cnek|CKF44_00648
OG6_100231 	 Cryptococcus neoformans var. neoformans JEC21 (old build 2016-06-16) 	 Core 	 cneo-old|CNA06280
OG6_100231 	 Cryptococcus neoformans var. neoformans JEC21 	 Peripheral 	 cneo|CNA06280
OG6_100231 	 Cryptococcus neoformans var. grubii H99 	 Peripheral 	 cneq|CNAG_00648
OG6_100231 	 Cryptococcus neoformans strain:VNII 	 Peripheral 	 cnev|LQV05_000619
OG6_100231 	 Escherichia coli (strain K12) 	 Core 	 ecol|P07000
OG6_100231 	 Hyaloperonospora arabidopsidis Emoy2 	 Peripheral 	 hara|HpaG811200
OG6_100231 	 Pythium aphanidermatum DAOM BR444 	 Peripheral 	 paph|PAG1_G011184
OG6_100231 	 Shigella flexneri 	 Peripheral 	 shfl|A0A0H2VYS0
OG6_100231 	 Aphanomyces astaci strain APO3 (old build 2014-01-14) 	 Core 	 aast-old|H257_09438
OG6_100231 	 Aphanomyces astaci strain APO3 	 Peripheral 	 aast|H257_09438
OG6_100231 	 Lomentospora prolificans JHH-5317 	 Peripheral 	 lpro|jhhlp_001794
OG6_100231 	 Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) 	 Core 	 psae|Q9I6I3
