,comp_id,bioactivity,data_split,smiles
1033774,CHEMBL461140,1,validation,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1
1033880,CHEMBL461261,1,validation,Cn1cnc2ccc(-c3nnc(SCc4cccc(C(F)(F)F)c4)o3)cc21
1033881,CHEMBL461262,1,train,O=[N+]([O-])c1ccc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)nc1
1035576,CHEMBL4632385,1,validation,Cc1ccc2[nH]nc(C(=O)NCC3CCN(C(=O)Nc4ccccc4)CC3)c2c1
1035775,CHEMBL4632671,1,train,COc1ccc(C2=C(Nc3ccc(C(=O)Nc4ccc(Cl)cc4)cc3)C(=O)NC2=O)cc1
1035795,CHEMBL4632696,1,train,C=CC(=O)Nc1cccc(C2=C(c3cn(C)c4cc(F)ccc34)C(=O)NC2=O)c1
1035873,CHEMBL4632807,1,train,CC(C)Oc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1
1035943,CHEMBL4632910,1,validation,COc1cc2c(CNC3CCN(S(C)(=O)=O)CC3)cc3c(c2cc1OC)C(=O)NC3=O
1036057,CHEMBL4633136,1,validation,O=C(NC1CCS(=O)(=O)C1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1036061,CHEMBL4633141,1,validation,O=C(NC1CCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1036344,CHEMBL4633607,1,validation,O=C(NC1CCCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1036409,CHEMBL4633727,1,validation,O=C(NC1CCOCC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1036528,CHEMBL4633926,1,train,FC(F)(F)c1nc2ccccc2n1Cc1nnc(SCc2cn(-c3ccccc3)nn2)o1
1037204,CHEMBL4634672,1,train,O=C(CSc1nnc(Cn2c(C(F)(F)F)nc3ccccc32)o1)Nc1ccccc1
1037322,CHEMBL4634867,1,validation,O=C(NCC1CCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1037856,CHEMBL4635680,1,validation,O=C(NCC1CCCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1037939,CHEMBL4635819,1,train,Cc1ccc(-n2cc(CSC3=NC(c4ccccc4)CC(=O)N3C)nn2)cc1C
1038010,CHEMBL4635900,1,validation,O=C(NCC1CCCO1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1038113,CHEMBL4636064,0,validation,CCN1CCN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)CC1
1038119,CHEMBL4636075,1,train,O=C1NC(=O)C(c2ccccc2)=C1Nc1ccc(C(=O)Nc2ccccc2)cc1
1038289,CHEMBL4636306,1,train,COCc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCOCC3)c2c1
1038570,CHEMBL4636722,1,train,COc1ccc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1OC
1039062,CHEMBL4637462,1,train,CN1C(=O)CC(c2ccccc2)N=C1SCc1cn(-c2cccc([N+](=O)[O-])c2)nn1
1039065,CHEMBL4637474,1,train,O=C(CSc1nnc(Cn2c(C(F)(F)F)nc3ccccc32)o1)Nc1ccc(F)cc1
1039587,CHEMBL4638292,1,train,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(C(=O)O)CC1
1039603,CHEMBL4638321,1,train,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cccnc3)cc12
1040564,CHEMBL4639781,1,train,Fc1ccccc1-n1cc(CSc2nnc(Cn3c(C(F)(F)F)nc4ccccc43)o2)nn1
1040614,CHEMBL4639853,1,validation,Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)n[nH]1
1040743,CHEMBL4640031,0,validation,C[C@@H]1CN(C(=O)Nc2cc(-c3cn([C@H]4CC[C@@](C)(O)CC4)c4cnccc34)ccn2)C[C@H](C)O1
1040944,CHEMBL4640300,1,train,COc1ccc(-c2cc(=O)c3c(OC)c([C@H]4O[C@H](C(=O)N[C@@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC
1041053,CHEMBL4640465,1,validation,Nc1cc(-c2cn(-c3ccccc3)c3cnccc23)ccn1
1041131,CHEMBL4640598,0,validation,c1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1
1041485,CHEMBL4641082,1,train,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1041496,CHEMBL4641105,1,train,CCc1ccc(-n2cc(CSC3=NC(c4ccccc4)CC(=O)N3C)nn2)cc1
1041522,CHEMBL4641148,1,train,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cnccc3CO)cc12
1041752,CHEMBL4641587,1,train,COc1ccc(NC(=O)c2ccc(NC3=C(c4ccc(OC)cc4)C(=O)NC3=O)cc2)cc1
1041785,CHEMBL4641631,1,validation,O=C(Nc1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1)NC1CC1
1041816,CHEMBL4641672,0,train,O=C(Nc1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1)N1CCOCC1
1041901,CHEMBL4641839,0,train,C[C@@H]1CN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)C[C@H](C)O1
1042408,CHEMBL4642636,1,train,COc1ccccc1-n1cc(CSC2=NC(c3ccccc3)CC(=O)N2C)nn1
1042682,CHEMBL4643095,1,train,NCCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2cccnc21
1042866,CHEMBL4643408,1,validation,Cc1c[nH]c(-c2ncc(NCCNc3ccc(C#N)cc3)nc2-c2ccc(Cl)cc2Cl)n1
1042959,CHEMBL4643516,0,train,COc1ccc(-c2cc(=O)c3c(OC)c([C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC
1043207,CHEMBL4643895,1,train,CCc1ccc(-n2cc(CSc3nnc(Cn4c(C(F)(F)F)nc5ccccc54)o3)nn2)cc1
1043228,CHEMBL4643920,1,train,COCc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1
1043275,CHEMBL46440,1,train,Nc1nccc(-c2c[nH]c3cc(Br)ccc23)n1
1043613,CHEMBL4644518,1,train,COc1ccc(NC(=O)c2ccc(NC3=C(c4ccccc4)C(=O)NC3=O)cc2)cc1
1043861,CHEMBL4644898,0,validation,CC1(Cn2cc(-c3ccncc3)c3ccncc32)COC1
1044022,CHEMBL4645145,1,validation,O=C(NC1CCS(=O)(=O)CC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
1044043,CHEMBL4645199,0,train,COc1ccc(-c2cc(=O)c3c(OC)c([C@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC
1044149,CHEMBL4645337,1,train,CC(C)n1cc(C2=C(c3cccc(NC(=O)CF)c3)C(=O)NC2=O)c2cccnc21
1044235,CHEMBL4645474,0,validation,O=C(Nc1cc(-c2cn(-c3ccccc3)c3cnccc23)ccn1)NC1CC1
1044248,CHEMBL4645499,1,train,CN1C(=O)CC(c2ccccc2)N=C1SCc1cn(-c2ccc(C(C)(C)C)cc2)nn1
1044677,CHEMBL4646033,1,train,COc1ccc(-c2cc(=O)c3c(OC)c([C@H]4O[C@H](C(=O)N[C@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC
1044802,CHEMBL4646272,1,validation,COc1cc2c(CNC3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)cc3c(c2cc1OC)C(=O)NC3=O
1045439,CHEMBL4647220,1,train,C=CC(=O)Nc1cccc(C2=C(c3cn(C)c4cc(OC)ccc34)C(=O)NC2=O)c1
1045484,CHEMBL4647289,1,train,CN1C(=O)CC(c2ccccc2)N=C1SCc1cn(-c2ccccc2F)nn1
1045669,CHEMBL4647588,1,train,CN1C(=O)CC(c2ccccc2)N=C1SCc1cn(-c2ccccc2)nn1
1045703,CHEMBL4647659,1,train,CC(C)Oc1ccc(F)c(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC[C@@H](C(=O)O)C3)n2)c1
1045837,CHEMBL4647915,1,train,COc1ccc(C2=C(Nc3ccc(C(=O)Nc4ccccc4)cc3)C(=O)NC2=O)cc1
1045930,CHEMBL4648047,1,validation,O=C(Nc1cc(-c2cn(-c3ccccc3)c3cnccc23)ccn1)C1CC1
1045933,CHEMBL4648050,1,train,C=CC(=O)Nc1cccc(C2=C(c3cn(C(C)C)c4ncccc34)C(=O)NC2=O)c1
1046538,CHEMBL4648941,1,validation,FC(F)(F)c1nc2ccccc2n1Cc1nnc(SCc2cn(-c3cccnc3)nn2)o1
1046789,CHEMBL4649363,1,train,C=CC(=O)Nc1cccc(C2=C(c3cn(C)c4ccc(F)cc34)C(=O)NC2=O)c1
1046855,CHEMBL4649473,0,validation,CC1(C)CN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)C1
1049691,CHEMBL468963,1,train,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1
1050157,CHEMBL469507,1,validation,COc1ccc(CSc2nnc(-c3ccc4[nH]ncc4c3)o2)cc1C(F)(F)F
1050158,CHEMBL469508,1,validation,COc1ccc(CSc2nnc(-c3ccc4ncccc4c3)o2)cc1C(F)(F)F
1050159,CHEMBL469509,1,train,COc1ccc(-c2coc3ccc(-c4nnc(SCc5ccc(OC)c(C(F)(F)F)c5)o4)cc23)cc1
1050297,CHEMBL469736,1,train,N#Cc1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1
1050581,CHEMBL470167,1,train,COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1Cl
1050582,CHEMBL470168,1,train,COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1C#N
1050697,CHEMBL470360,1,train,Fc1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1
1050708,CHEMBL470380,1,validation,Fc1cccc(CCc2nnc(-c3ccc4c(c3)CCO4)o2)c1
1050839,CHEMBL470565,1,train,COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1
1050840,CHEMBL470566,1,train,Clc1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1
1050841,CHEMBL470567,1,train,Clc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1
1051196,CHEMBL471015,1,train,COC(=O)c1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1
1051523,CHEMBL471430,1,validation,COc1ccc(CSc2nnc(-c3ccc4occc4c3)o2)cc1C(F)(F)F
1051555,CHEMBL471474,1,validation,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\\C[C@H](C)OC2=O
1051839,CHEMBL471832,1,train,COc1ccc(-c2coc3ccc(-c4nnc(SCc5cccc(C(F)(F)F)c5)o4)cc23)cc1
1051840,CHEMBL471833,1,train,COc1ccc(-c2coc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc23)cc1
1052040,CHEMBL472043,1,train,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5ccc(OC)c(C(F)(F)F)c5)o4)cc32)cc1
1052170,CHEMBL472249,1,train,FC(F)(F)c1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1
1053911,CHEMBL4740478,1,train,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1cccs1
1054405,CHEMBL4741219,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1
1054522,CHEMBL4741367,0,validation,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1cccc2ccccc12
1054535,CHEMBL4741384,1,train,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3ccccc3)n2)cc1
1054714,CHEMBL4741666,0,train,COc1ccc(C(=O)N2C[C@@H](F)[C@@H](OCc3nc4cc(C(F)(F)F)ccc4[nH]3)C2)cc1
1054721,CHEMBL4741669,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(F)c(F)c2)CC1
1054762,CHEMBL4741761,1,train,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1ccc(F)cc1
1055039,CHEMBL4742138,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2Cl)CC1
1055499,CHEMBL4743208,1,train,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1ccc(Br)cc1
1056055,CHEMBL4744114,1,validation,COc1ccc(CC(=O)Nc2cc([C@@H]3CC[C@H](OC(=O)N[C@H]4CC[C@H](O)CC4)C3)[nH]n2)cn1
1056262,CHEMBL4744440,1,train,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2cccs2)n1
1056404,CHEMBL4744645,0,validation,O=C(c1cccnc1)N1C[C@@H](F)[C@@H](OCc2nc3cc(C(F)(F)F)ccc3[nH]2)C1
1056588,CHEMBL4744911,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCc1cn(CCNc2c3c(nc4ccc(OC)cc24)CCCC3)nn1
1056611,CHEMBL4744945,1,train,COc1ccc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N4CCC4(C)C)C3)[nH]n2)cn1
1057027,CHEMBL4745537,0,train,CSCC(=O)N1C[C@@H](NC(=O)Nc2cccc(SC)c2)C[C@H]1C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O
1057470,CHEMBL4746226,1,train,CC(=O)Nc1cccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)c1
1057583,CHEMBL4746403,1,train,CCCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1
1057612,CHEMBL4746460,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1
1058129,CHEMBL4747194,1,train,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cccc(C#N)c3)n2)cc1
1058272,CHEMBL4747410,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(-c2c3c(nc4ccccc24)CCCC3)nn1
1058328,CHEMBL4747475,1,train,O=C(O)CCCNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
1058863,CHEMBL4748212,1,train,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)c1
1059158,CHEMBL4748737,0,train,CCOC(=O)Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
1059165,CHEMBL4748741,1,validation,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1059196,CHEMBL4748786,1,train,COC(=O)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)s1
1059199,CHEMBL4748792,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2)CC1
1059345,CHEMBL4748993,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccccc2F)CC1
1059486,CHEMBL4749204,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCn1cc(COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nn1
1059554,CHEMBL4749327,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OC
1059562,CHEMBL4749336,0,validation,COc1ccc2nc(CO[C@H]3CN(Cc4ccnc5ccccc45)C[C@H]3F)[nH]c2c1
1059697,CHEMBL4749550,1,validation,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccn2)CC1
1059810,CHEMBL4749678,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CCC1
1059987,CHEMBL4749972,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1060163,CHEMBL4750284,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)C
1060472,CHEMBL4750704,0,validation,COC(=O)c1ccc2c(c1)nc1n2[C@@H](CNC(=O)Nc2ccccc2)COC1
1060932,CHEMBL4751438,1,train,Cc1cccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)c1
1060999,CHEMBL4751581,1,train,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cc(OC)cc(OC)c3)n2)cc1
1061189,CHEMBL4751957,1,validation,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccc3c(c2)OCO3)n1
1061193,CHEMBL4751968,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1061283,CHEMBL4752122,1,train,CCc1ccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)cc1
1061374,CHEMBL4752296,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCN(Cc2ccccc2)CC1
1062127,CHEMBL4752822,1,train,CN(C)c1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cccc(C(F)(F)F)c3)n2)cc1
1062189,CHEMBL4752933,0,validation,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1cccc(CN2CCCC2)c1
1062301,CHEMBL4753110,0,train,CC(C)=CC(=O)N1CC(NC(=O)Nc2ccc(F)cc2F)CC1C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O
1062322,CHEMBL4753139,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2F)CC1
1062389,CHEMBL4753278,1,train,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(F)c(C(F)(F)F)c5)c4)no3)cc2)cc1
1062451,CHEMBL4753347,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1
1062565,CHEMBL4753478,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2)CC1
1063073,CHEMBL4754192,1,validation,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(-c2ccnc(NC(=O)C3CCC3)c2)nc1OCC1CC1
1063079,CHEMBL4754195,1,validation,Cn1cc(-c2ccc3occ(-c4cccc(-c5ccncc5)c4)c3n2)cn1
1063876,CHEMBL4755345,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
1063886,CHEMBL4755365,1,validation,CCNC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccc(OC)cc2)n1
1063935,CHEMBL4755445,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2c(F)cccc2F)CC1
1064599,CHEMBL4756424,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1
1064626,CHEMBL4756451,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccc(F)c(F)c2)CC1
1065016,CHEMBL4756997,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1
1065053,CHEMBL4757059,1,train,COc1ccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)cc1
1065290,CHEMBL4757470,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCC#Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O
1065347,CHEMBL4757545,1,train,O=C(Nc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2cccs2)n1
1065804,CHEMBL4758192,1,validation,Cc1ncc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N4C[C@@H](C#N)[C@@H]4C)C3)[nH]n2)s1
1065935,CHEMBL4758361,0,train,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=S)Nc1ccc(Cl)cc1
1066044,CHEMBL4758531,1,validation,CC(=O)Nc1cc(-c2nc(OCC3CC3)c(C(=O)NCCCNc3c4c(nc5ccccc35)CCCC4)s2)ccn1
1066085,CHEMBL4758595,1,train,COc1ccc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N4C[C@@H](C#N)[C@@H]4C)C3)[nH]n2)cn1
1066154,CHEMBL4758669,0,train,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)cc1
1066197,CHEMBL4758751,1,train,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3ccc(C(C)=O)cc3)n2)cc1
1066538,CHEMBL4759230,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)(C)C
1066547,CHEMBL4759253,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2F)CC1
1066587,CHEMBL4759305,1,train,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1ccc(OC(F)(F)F)cc1
1067109,CHEMBL4760111,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1067224,CHEMBL4760288,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1
1067730,CHEMBL4761175,0,validation,Cc1nn(-c2ccccc2[N+](=O)[O-])c(C)c1[C@@H]1C=C[C@@H](NC(=O)Nc2cccc(C#N)c2)C1
1067785,CHEMBL4761239,1,train,CCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1
1067832,CHEMBL4761297,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
1067865,CHEMBL4761344,0,validation,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(=O)Nc1ccc(Oc2ccccc2)cc1
1067884,CHEMBL4761372,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1068091,CHEMBL4761660,1,train,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(C(F)(F)F)cc5)c4)no3)cc2)cc1
1068216,CHEMBL4761851,1,train,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3OCCCC(=O)O)cc2)ccn1
1068528,CHEMBL476236,0,train,O=C1c2[nH]cc(-c3ccc(Cl)cc3)c2-n2cccc21
1069213,CHEMBL4763408,1,validation,CCC(CO)CNC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(OC)nc3)n[nH]2)C1
1069345,CHEMBL4763626,1,train,Cl.NCCO/N=C1C(=C2/C(=O)Nc3ccc([N+](=O)[O-])cc32)/Nc2ccc(O)cc2/1
1069380,CHEMBL4763674,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1069624,CHEMBL4764080,0,validation,Cc1cc2nc(CO[C@H]3CN(Cc4cccnc4)C[C@H]3F)[nH]c2cc1C
1069665,CHEMBL4764153,1,train,COc1ccc(CC(=O)Nc2cc([C@@H]3CC[C@H](OC(=O)N4CCC4(C)C)C3)[nH]n2)cn1
1069722,CHEMBL4764234,0,validation,O=C(c1ccncc1)N1C[C@@H](F)[C@@H](OCc2nc3ccc(F)cc3[nH]2)C1
1069910,CHEMBL4764558,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccc(F)cc2)CC1
1070744,CHEMBL477038,1,train,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)ccc21
1071524,CHEMBL4776811,1,train,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2cccc(F)c2)CC1
1071753,CHEMBL4777194,1,train,CC(=O)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)cc1
1071790,CHEMBL4777246,0,validation,Cn1c(CO[C@H]2CN(Cc3c[nH]c4ccccc34)C[C@H]2F)nc2ccccc21
1071847,CHEMBL4777312,1,validation,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
1072360,CHEMBL4777788,1,train,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2)nc1OCC1CC1
